CNES - Recursos Físicos - Ambulatório - Consultórios - Brasil
Clin.Especializada por Município e Ano/mês compet.
Período:2024
"Município";"2024/Jan";"2024/Fev";"2024/Mar";"2024/Abr";"2024/Mai";"2024/Jun";"2024/Jul";"2024/Ago";"2024/Set";"2024/Out";"2024/Nov";"2024/Dez"
"330450 RIO DAS FLORES";6;6;6;6;6;6;6;6;6;6;6;6
"330452 RIO DAS OSTRAS";268;270;270;273;281;286;284;284;288;290;295;297
"330455 RIO DE JANEIRO";7470;7534;7578;7788;7882;8025;8201;8279;8398;8491;8550;8615
"330460 SANTA MARIA MADALENA";16;16;16;16;16;16;16;16;16;16;16;16
"330470 SANTO ANTONIO DE PADUA";72;73;73;73;74;74;75;75;75;75;75;75
"330475 SAO FRANCISCO DE ITABAPOANA";16;16;20;20;20;20;20;21;24;24;31;31
"330480 SAO FIDELIS";19;19;19;19;19;19;19;19;19;19;19;20
"330490 SAO GONCALO";411;395;399;400;435;449;461;501;502;499;500;496
"330500 SAO JOAO DA BARRA";44;44;49;50;50;50;50;50;50;51;51;51
"330510 SAO JOAO DE MERITI";304;304;308;308;308;308;310;331;331;334;334;345
"330513 SAO JOSE DE UBA";4;4;4;4;4;4;4;4;4;4;4;4
"330515 SAO JOSE DO VALE DO RIO PRETO";24;24;24;24;24;24;24;24;24;24;24;24
"330520 SAO PEDRO DA ALDEIA";141;146;146;147;146;148;151;152;153;153;153;154
"330530 SAO SEBASTIAO DO ALTO";14;14;14;14;14;14;14;14;14;14;14;16
"330540 SAPUCAIA";5;5;5;5;5;6;6;6;6;6;6;6
"330550 SAQUAREMA";47;48;47;47;46;46;53;53;56;57;57;57
"330555 SEROPEDICA";32;32;32;32;32;32;32;32;32;32;32;32
"330560 SILVA JARDIM";3;3;3;3;3;3;3;3;3;3;3;3
"330570 SUMIDOURO";14;14;14;14;14;14;14;14;14;14;14;14
"330575 TANGUA";32;32;32;32;32;34;34;34;34;34;35;35
"330580 TERESOPOLIS";276;273;277;280;283;283;286;286;287;292;296;296
"330590 TRAJANO DE MORAES";17;20;20;20;20;20;20;20;20;20;20;20
"330600 TRES RIOS";155;155;155;155;158;158;158;158;158;158;158;159
"330610 VALENCA";142;142;142;142;137;137;137;137;137;137;137;137
"330615 VARRE-SAI";3;3;3;3;3;3;3;3;3;3;3;4
"330620 VASSOURAS";65;65;65;71;71;71;71;71;71;71;71;71
"330630 VOLTA REDONDA";781;781;781;785;789;790;787;788;783;781;781;781
"350010 ADAMANTINA";127;127;130;130;131;131;132;132;132;130;134;134
"350020 ADOLFO";8;8;8;8;8;8;8;8;8;8;8;8
"350030 AGUAI";16;16;16;16;16;16;16;16;16;16;16;16
"350040 AGUAS DA PRATA";2;3;3;3;3;3;2;2;2;2;2;2
"350050 AGUAS DE LINDOIA";11;11;11;11;11;11;11;11;11;11;11;11
"350060 AGUAS DE SAO PEDRO";1;1;1;1;1;1;1;1;1;1;1;1
"350070 AGUDOS";8;8;8;8;8;8;8;8;8;8;8;8
"350075 ALAMBARI";1;1;1;1;1;1;1;1;1;1;1;1
"350080 ALFREDO MARCONDES";2;2;2;2;2;2;2;2;2;2;2;2
"350090 ALTAIR";1;1;1;1;1;1;1;1;1;1;1;1
"350100 ALTINOPOLIS";19;19;20;20;20;20;20;20;20;20;20;20
"350110 ALTO ALEGRE";6;6;6;6;6;6;6;6;6;6;6;6
"350115 ALUMINIO";11;11;11;11;11;11;11;11;11;11;11;11
"350120 ALVARES FLORENCE";6;6;6;6;6;6;6;6;6;6;6;6
"350130 ALVARES MACHADO";6;6;6;6;6;6;6;6;6;6;6;6
"350160 AMERICANA";440;440;441;440;444;444;443;450;447;448;454;454
"350170 AMERICO BRASILIENSE";4;4;4;4;4;4;4;4;4;4;4;4
"350190 AMPARO";115;115;115;116;116;116;116;116;116;116;116;116
"350210 ANDRADINA";178;179;180;180;183;183;183;183;193;193;193;192
"350220 ANGATUBA";9;9;9;9;9;9;9;9;9;9;9;9
"350230 ANHEMBI";2;2;2;2;2;2;2;2;2;2;2;2
"350240 ANHUMAS";1;1;1;1;1;1;1;1;1;1;1;1
"350250 APARECIDA";19;19;19;19;19;19;19;19;18;18;18;18
"350260 APARECIDA D'OESTE";5;5;5;5;5;5;5;5;5;5;5;5
"350270 APIAI";6;6;6;6;6;6;6;6;6;6;6;6
"350275 ARACARIGUAMA";7;7;7;7;7;7;7;7;7;7;7;7
"350280 ARACATUBA";304;304;309;310;313;317;323;329;327;332;337;340
"350290 ARACOIABA DA SERRA";5;5;5;5;5;5;5;5;5;5;5;5
"350310 ARANDU";1;1;1;1;1;1;1;1;1;1;1;1
"350315 ARAPEI";3;3;3;3;3;3;3;3;3;3;3;3
"350320 ARARAQUARA";466;466;472;474;474;474;468;468;468;469;470;470
"350330 ARARAS";194;193;192;191;191;191;188;188;188;190;194;197
"350340 AREALVA";1;1;1;1;1;1;1;1;1;1;1;1
"350360 AREIOPOLIS";1;1;1;1;1;1;1;1;1;1;1;1
"350370 ARIRANHA";1;1;1;1;1;1;1;1;1;1;1;1
"350380 ARTUR NOGUEIRA";18;17;17;17;17;17;17;17;17;17;17;16
"350390 ARUJA";54;55;55;55;55;55;55;55;55;54;54;54
"350400 ASSIS";263;263;265;264;264;264;264;266;261;261;261;261
"350410 ATIBAIA";181;181;182;183;183;185;185;186;228;228;228;228
"350420 AURIFLAMA";7;7;7;7;7;7;7;7;7;7;7;7
"350450 AVARE";72;70;72;73;73;74;74;74;73;73;73;73
"350460 BADY BASSITT";4;4;4;4;4;5;5;5;5;5;5;5
"350480 BALSAMO";1;1;1;1;1;1;1;1;1;1;1;1
"350490 BANANAL";2;2;2;2;2;2;2;2;2;2;2;2
"350520 BARIRI";25;25;25;25;25;25;25;25;25;25;25;25
"350530 BARRA BONITA";36;36;36;36;36;36;36;36;36;38;38;38
"350550 BARRETOS";150;150;153;154;158;158;158;159;160;160;156;156
"350560 BARRINHA";7;7;7;7;7;7;8;8;8;8;8;8
"350570 BARUERI";324;324;327;332;336;332;349;356;360;360;359;358
"350580 BASTOS";16;16;16;16;16;16;16;16;18;18;18;18
"350590 BATATAIS";58;58;58;58;58;58;58;55;55;55;55;55
"350600 BAURU";432;433;433;433;433;434;436;437;434;439;439;439
"350610 BEBEDOURO";122;123;123;123;124;121;121;121;121;121;121;121
"350630 BERNARDINO DE CAMPOS";1;1;1;1;1;1;1;1;1;1;1;1
"350635 BERTIOGA";16;17;19;19;19;19;21;21;21;21;21;21
"350650 BIRIGUI";109;109;109;109;110;110;110;110;110;110;110;110
"350660 BIRITIBA-MIRIM";11;11;11;11;11;11;11;11;11;11;11;11
"350670 BOA ESPERANCA DO SUL";2;2;2;2;2;2;2;2;2;2;2;2
"350680 BOCAINA";5;5;5;5;5;5;5;5;5;5;5;5
"350690 BOFETE";1;1;1;1;-;-;-;-;-;-;-;-
"350700 BOITUVA";68;69;69;67;67;67;67;67;66;66;66;66
"350710 BOM JESUS DOS PERDOES";5;5;5;5;5;5;5;5;5;5;5;5
"350730 BORACEIA";2;2;2;2;2;2;2;2;2;2;2;2
"350740 BORBOREMA";3;3;3;3;3;3;3;3;3;3;3;3
"350750 BOTUCATU";315;313;313;313;312;311;313;313;313;313;313;313
"350760 BRAGANCA PAULISTA";352;353;355;355;355;368;369;372;372;374;374;377
"350775 BREJO ALEGRE";1;1;1;1;1;1;1;1;1;1;1;1
"350780 BRODOWSKI";17;17;17;17;17;17;17;17;17;17;17;17
"350790 BROTAS";21;21;21;21;21;21;19;22;22;22;22;22
"350800 BURI";4;4;4;4;4;4;4;4;4;4;4;4
"350810 BURITAMA";30;30;30;30;30;30;30;31;32;32;32;32
"350830 CABRALIA PAULISTA";1;1;1;1;1;1;1;1;1;1;1;1
"350840 CABREUVA";19;19;19;19;19;19;19;19;19;19;19;19
"350850 CACAPAVA";71;71;71;70;98;98;98;98;100;101;101;101
"350860 CACHOEIRA PAULISTA";26;26;26;26;26;26;26;26;26;26;26;26
"350870 CACONDE";13;13;13;13;13;13;13;13;13;13;13;13
"350880 CAFELANDIA";18;18;18;18;18;18;18;18;18;18;18;18
"350890 CAIABU";2;2;2;2;2;2;2;2;2;2;2;2
"350900 CAIEIRAS";28;28;28;28;30;30;30;30;32;32;32;32
"350920 CAJAMAR";60;60;61;61;61;61;62;58;57;57;57;57
"350925 CAJATI";6;6;6;6;6;6;6;6;6;6;6;6
"350930 CAJOBI";4;4;4;4;4;4;4;4;4;4;4;4
"350940 CAJURU";26;26;26;26;26;26;27;27;27;27;27;33
"350950 CAMPINAS";1399;1410;1417;1419;1418;1418;1408;1405;1406;1406;1409;1410
"350960 CAMPO LIMPO PAULISTA";18;18;18;18;19;19;19;19;18;18;18;18
"350970 CAMPOS DO JORDAO";31;31;31;31;32;32;32;32;32;32;32;32
"350980 CAMPOS NOVOS PAULISTA";1;1;1;1;1;1;1;1;1;1;1;1
"350990 CANANEIA";4;4;4;4;4;4;4;4;4;4;4;4
"351000 CANDIDO MOTA";13;13;13;13;13;13;13;13;13;13;13;13
"351020 CAPAO BONITO";26;26;26;26;26;26;26;26;26;26;26;26
"351030 CAPELA DO ALTO";4;4;4;4;4;4;8;8;8;8;8;8
"351040 CAPIVARI";40;40;40;40;40;40;40;40;40;40;40;40
"351050 CARAGUATATUBA";153;153;153;151;151;150;150;150;150;149;150;150
"351060 CARAPICUIBA";135;135;135;135;135;135;135;138;138;138;137;137
"351070 CARDOSO";6;6;6;6;6;6;6;6;6;6;6;6
"351080 CASA BRANCA";31;31;31;31;31;31;31;31;30;30;32;32
"351100 CASTILHO";8;8;8;8;8;8;8;8;8;8;8;8
"351110 CATANDUVA";483;484;485;484;483;484;484;484;482;482;485;486
"351120 CATIGUA";1;1;1;1;1;1;1;1;1;1;1;1
"351130 CEDRAL";2;2;2;2;2;2;2;2;2;2;2;2
"351140 CERQUEIRA CESAR";5;5;5;5;5;5;5;5;5;5;5;5
"351150 CERQUILHO";44;44;45;46;46;46;46;46;47;47;47;47
"351160 CESARIO LANGE";17;17;17;17;17;17;17;17;17;17;17;17
"351170 CHARQUEADA";6;6;6;6;6;6;6;6;6;6;6;6
"351200 COLINA";10;10;10;10;10;10;10;10;10;10;10;10
"351230 CONCHAS";9;9;9;8;8;8;8;8;8;8;8;8
"351240 CORDEIROPOLIS";17;17;17;17;23;23;23;23;23;23;23;23
"351250 COROADOS";3;3;3;3;3;3;3;3;3;3;3;3
"351260 CORONEL MACEDO";2;2;2;2;2;2;2;2;2;2;2;2
"351270 CORUMBATAI";1;1;1;1;1;1;1;1;1;1;1;1
"351280 COSMOPOLIS";43;43;43;51;51;51;51;48;48;48;48;48
"351290 COSMORAMA";4;5;5;5;5;5;5;5;5;5;8;8
"351300 COTIA";89;89;90;90;90;90;90;90;90;89;90;85
"351310 CRAVINHOS";24;24;24;23;23;23;23;23;23;23;23;23
"351320 CRISTAIS PAULISTA";1;1;1;1;1;1;1;1;1;1;1;1
"351340 CRUZEIRO";197;197;197;197;197;201;201;201;201;201;201;201
"351350 CUBATAO";81;81;81;81;71;71;71;71;71;71;71;71
"351360 CUNHA";7;7;7;8;8;8;32;32;32;32;32;32
"351370 DESCALVADO";20;20;20;20;20;20;20;21;21;21;21;21
"351380 DIADEMA";92;92;92;92;94;94;94;136;136;136;136;136
"351390 DIVINOLANDIA";8;8;14;14;14;14;13;13;13;13;13;13
"351410 DOIS CORREGOS";10;10;10;10;10;10;10;10;10;10;10;10
"351430 DOURADO";4;4;4;4;4;4;4;4;4;4;4;4
"351440 DRACENA";157;157;157;158;159;159;159;160;160;160;161;162
"351450 DUARTINA";7;6;6;6;6;6;6;6;6;6;6;6
"351460 DUMONT";5;5;5;5;5;5;5;5;5;5;5;5
"351470 ECHAPORA";2;2;2;2;2;2;2;2;2;2;2;2
"351480 ELDORADO";5;5;5;5;5;5;5;5;5;5;5;5
"351490 ELIAS FAUSTO";-;-;-;-;-;-;-;-;1;1;1;1
"351500 EMBU DAS ARTES";51;52;52;52;52;52;58;58;60;60;60;55
"351510 EMBU-GUACU";8;8;8;8;8;8;8;8;8;8;8;8
"351515 ENGENHEIRO COELHO";14;14;14;14;14;14;14;14;14;14;14;14
"351518 ESPIRITO SANTO DO PINHAL";43;44;44;44;44;45;48;48;48;48;48;52
"351520 ESTRELA D'OESTE";10;10;10;10;10;9;9;9;9;9;9;9
"351535 EUCLIDES DA CUNHA PAULISTA";3;3;3;3;3;3;3;3;3;3;3;3
"351550 FERNANDOPOLIS";171;171;173;174;175;177;177;177;179;169;173;173
"351560 FERNANDO PRESTES";3;3;3;3;3;3;3;3;3;3;3;3
"351565 FERNAO";4;4;4;4;4;4;4;4;4;4;4;4
"351570 FERRAZ DE VASCONCELOS";37;37;37;37;37;37;37;38;38;38;38;38
"351580 FLORA RICA";1;1;1;1;1;1;1;1;1;1;1;1
"351600 FLORIDA PAULISTA";3;3;3;3;3;3;3;3;3;3;3;3
"351610 FLORINIA";1;1;1;1;1;1;1;1;1;1;1;1
"351620 FRANCA";171;172;172;173;174;175;172;172;171;173;173;175
"351630 FRANCISCO MORATO";46;46;46;46;46;46;46;45;44;44;44;44
"351640 FRANCO DA ROCHA";67;71;71;71;71;71;71;71;67;67;67;67
"351650 GABRIEL MONTEIRO";-;-;-;4;1;1;1;1;1;1;1;1
"351660 GALIA";1;1;1;1;1;1;1;1;1;1;1;1
"351670 GARCA";31;31;31;31;31;32;32;37;43;47;47;47
"351680 GASTAO VIDIGAL";1;1;1;1;1;1;1;1;1;1;1;1
"351690 GENERAL SALGADO";3;3;3;3;3;3;4;4;4;4;4;4
"351700 GETULINA";2;2;2;2;2;2;2;2;2;2;2;2
"351740 GUAIRA";39;39;39;39;39;39;39;39;39;39;39;39
"351750 GUAPIACU";3;3;3;3;3;3;3;3;3;3;3;3
"351760 GUAPIARA";1;1;1;1;1;1;1;1;1;1;1;1
"351770 GUARA";22;22;22;23;23;23;23;23;23;23;23;23
"351800 GUARANI D'OESTE";1;1;1;1;1;1;1;1;1;1;1;1
"351820 GUARARAPES";28;29;29;29;29;29;29;29;29;29;30;30
"351830 GUARAREMA";11;11;11;11;11;11;11;19;19;19;19;19
"351840 GUARATINGUETA";71;71;71;71;70;71;71;71;71;71;71;71
"351850 GUAREI";2;2;2;2;2;2;2;2;2;2;2;2
"351860 GUARIBA";43;43;43;43;43;43;43;43;43;43;43;43
"351870 GUARUJA";161;161;161;161;161;159;165;165;167;167;166;169
"351880 GUARULHOS";665;684;686;674;669;672;681;699;698;702;685;606
"351885 GUATAPARA";6;6;6;6;6;6;6;6;6;6;6;6
"351900 HERCULANDIA";2;2;2;2;2;2;2;2;2;2;2;2
"351905 HOLAMBRA";13;13;13;13;13;13;13;13;13;11;13;13
"351907 HORTOLANDIA";66;66;66;66;66;66;66;68;68;68;68;68
"351910 IACANGA";3;3;3;3;3;3;3;3;3;3;3;3
"351930 IBATE";5;5;5;5;5;5;5;5;5;5;5;5
"351940 IBIRA";6;6;6;6;6;6;6;6;6;6;6;6
"351960 IBITINGA";73;74;74;74;74;74;74;74;74;74;75;75
"351970 IBIUNA";17;17;17;17;17;17;17;17;17;17;17;17
"351980 ICEM";4;4;4;4;4;4;4;4;4;4;4;4
"351990 IEPE";2;2;2;2;2;2;2;2;2;2;2;2
"352000 IGARACU DO TIETE";1;1;1;1;1;1;1;1;1;1;1;1
"352010 IGARAPAVA";15;15;15;15;15;15;15;15;15;15;15;15
"352020 IGARATA";-;-;-;-;-;-;1;1;1;1;1;1
"352030 IGUAPE";3;3;3;3;3;3;3;3;3;3;3;3
"352040 ILHABELA";38;38;39;39;39;41;41;41;41;41;41;41
"352042 ILHA COMPRIDA";2;2;2;2;2;2;2;2;2;2;2;2
"352044 ILHA SOLTEIRA";53;52;52;52;52;53;55;59;58;58;58;58
"352050 INDAIATUBA";216;215;218;218;223;229;235;235;238;241;242;242
"352080 INUBIA PAULISTA";3;3;3;3;3;3;3;3;3;3;3;3
"352090 IPAUSSU";8;8;8;8;8;8;8;8;8;8;8;8
"352100 IPERO";3;3;3;3;3;3;3;3;3;3;3;3
"352110 IPEUNA";2;2;2;2;2;2;2;2;2;2;2;2
"352115 IPIGUA";1;1;1;1;1;1;1;1;1;1;1;1
"352130 IPUA";14;14;14;14;14;14;14;14;14;14;14;14
"352140 IRACEMAPOLIS";8;8;8;8;8;8;8;8;8;8;8;8
"352160 IRAPURU";1;1;1;1;1;1;1;1;1;1;1;1
"352170 ITABERA";1;1;1;1;1;1;1;1;1;1;2;2
"352180 ITAI";5;5;6;6;6;6;6;6;6;6;6;6
"352190 ITAJOBI";8;8;8;8;8;8;8;8;8;8;8;8
"352210 ITANHAEM";49;49;49;50;50;50;49;49;49;49;49;49
"352220 ITAPECERICA DA SERRA";36;36;36;36;36;36;36;36;36;44;44;44
"352230 ITAPETININGA";47;47;47;47;47;47;47;47;47;47;47;47
"352240 ITAPEVA";152;152;152;152;152;152;151;151;151;151;151;151
"352250 ITAPEVI";63;63;66;66;66;66;66;66;66;66;67;72
"352260 ITAPIRA";107;106;106;107;107;111;115;114;114;114;114;114
"352270 ITAPOLIS";26;26;26;26;26;26;26;26;26;26;26;26
"352280 ITAPORANGA";3;3;3;3;3;3;3;3;4;4;4;4
"352290 ITAPUI";2;2;2;2;2;2;2;2;2;2;2;2
"352310 ITAQUAQUECETUBA";49;49;49;50;50;51;51;51;49;49;48;48
"352320 ITARARE";21;21;21;21;21;21;20;20;20;20;20;18
"352330 ITARIRI";-;-;-;-;-;-;1;1;1;1;1;1
"352340 ITATIBA";92;92;92;92;92;93;93;93;92;92;92;92
"352350 ITATINGA";7;7;7;7;7;7;7;7;7;7;7;7
"352360 ITIRAPINA";9;9;9;9;9;9;9;9;9;9;9;9
"352370 ITIRAPUA";3;3;3;3;3;3;3;3;3;3;3;3
"352380 ITOBI";1;1;1;1;1;1;1;1;1;1;1;1
"352390 ITU";211;211;211;213;213;212;212;212;213;216;222;223
"352400 ITUPEVA";24;24;24;24;24;24;24;27;27;27;27;27
"352410 ITUVERAVA";192;192;192;192;192;192;192;192;192;192;192;195
"352420 JABORANDI";2;2;2;2;2;2;2;2;2;2;2;2
"352430 JABOTICABAL";118;118;121;121;123;122;122;124;125;125;125;123
"352440 JACAREI";214;214;214;214;214;214;214;214;214;214;214;214
"352450 JACI";1;1;1;1;1;1;1;1;1;1;1;1
"352460 JACUPIRANGA";1;1;1;1;1;1;1;1;1;1;1;1
"352470 JAGUARIUNA";54;53;59;60;68;68;65;65;65;65;65;65
"352480 JALES";98;98;98;98;98;98;96;97;97;98;99;101
"352490 JAMBEIRO";3;3;3;3;3;3;3;3;3;3;3;3
"352500 JANDIRA";28;28;28;28;28;28;28;28;28;28;28;28
"352510 JARDINOPOLIS";35;35;35;35;35;35;35;35;35;35;35;34
"352520 JARINU";16;16;16;16;16;16;17;17;17;17;17;17
"352530 JAU";424;424;427;427;435;434;434;434;440;440;443;443
"352550 JOANOPOLIS";6;6;6;6;7;7;7;8;8;8;8;8
"352570 JOSE BONIFACIO";21;21;21;21;21;21;21;21;21;21;21;21
"352585 JUMIRIM";3;3;3;3;3;3;3;3;3;3;3;3
"352590 JUNDIAI";982;973;975;969;969;969;969;970;972;973;969;967
"352600 JUNQUEIROPOLIS";11;11;11;11;11;11;11;11;10;10;11;11
"352610 JUQUIA";6;6;6;6;6;6;6;6;6;6;6;6
"352620 JUQUITIBA";15;15;15;15;15;15;15;15;15;15;15;15
"352630 LAGOINHA";2;2;2;2;2;2;2;2;2;2;2;2
"352640 LARANJAL PAULISTA";47;47;47;47;47;47;47;47;47;47;47;47
"352660 LAVRINHAS";3;3;3;3;3;3;4;4;4;4;4;4
"352670 LEME";117;117;117;123;123;123;131;131;131;131;131;131
"352680 LENCOIS PAULISTA";57;58;58;58;58;58;58;58;58;60;61;62
"352690 LIMEIRA";480;481;482;484;485;489;489;492;493;492;487;492
"352700 LINDOIA";16;16;16;16;16;16;16;16;16;16;16;16
"352710 LINS";110;111;112;119;119;120;120;120;121;121;121;122
"352720 LORENA";114;114;114;114;114;114;114;114;114;114;114;114
"352730 LOUVEIRA";59;59;59;60;60;60;60;60;60;60;60;60
"352740 LUCELIA";19;19;19;19;19;19;19;19;19;19;19;19
"352760 LUIS ANTONIO";7;7;7;7;7;15;15;15;15;15;15;15
"352800 MACATUBA";16;16;16;16;16;16;16;16;17;17;17;18
"352810 MACAUBAL";5;5;5;5;5;5;5;5;5;5;5;5
"352840 MAIRINQUE";16;16;16;17;17;17;17;17;17;17;17;17
"352850 MAIRIPORA";22;22;23;23;23;25;21;21;21;19;19;19
"352860 MANDURI";4;4;4;4;4;4;4;4;4;4;4;4
"352880 MARACAI";2;2;2;2;2;2;2;2;2;2;2;2
"352885 MARAPOAMA";1;1;1;1;1;1;1;1;1;1;1;1
"352900 MARILIA";276;276;276;276;276;276;276;276;276;276;276;276
"352920 MARTINOPOLIS";5;5;5;5;5;5;5;5;5;5;5;5
"352930 MATAO";120;120;120;120;120;120;120;120;121;121;121;121
"352940 MAUA";134;134;134;135;135;135;135;135;136;136;136;136
"352950 MENDONCA";3;3;3;3;3;3;3;3;3;3;3;3
"352970 MIGUELOPOLIS";4;4;4;4;4;4;4;5;6;6;6;6
"352980 MINEIROS DO TIETE";11;11;11;11;11;11;11;11;11;11;11;11
"352990 MIRACATU";3;3;3;3;3;3;3;3;3;3;3;3
"353010 MIRANDOPOLIS";23;23;23;23;23;23;23;23;23;23;23;23
"353020 MIRANTE DO PARANAPANEMA";12;12;12;12;12;12;12;12;12;12;12;12
"353030 MIRASSOL";41;41;41;41;41;41;41;41;41;41;41;41
"353050 MOCOCA";201;201;204;204;204;204;203;203;203;203;203;203
"353060 MOGI DAS CRUZES";400;401;417;416;425;429;430;439;446;440;440;451
"353070 MOGI GUACU";161;162;164;164;164;168;168;168;169;169;170;170
"353080 MOGI MIRIM";123;123;123;124;125;119;119;119;121;123;123;123
"353110 MONGAGUA";33;33;33;33;33;33;33;33;33;29;29;29
"353120 MONTE ALEGRE DO SUL";3;3;3;3;3;3;3;3;3;3;3;3
"353130 MONTE ALTO";38;38;38;38;37;37;37;37;37;37;37;37
"353140 MONTE APRAZIVEL";16;16;16;16;16;16;16;16;18;18;18;18
"353150 MONTE AZUL PAULISTA";7;7;7;7;7;7;7;7;7;7;7;7
"353180 MONTE MOR";14;14;14;14;14;14;14;14;14;14;14;14
"353190 MORRO AGUDO";14;14;14;14;14;14;14;14;14;6;6;6
"353200 MORUNGABA";19;19;19;19;20;20;20;20;20;20;20;20
"353205 MOTUCA";2;2;2;2;2;2;2;2;2;2;2;2
"353220 NARANDIBA";2;2;2;2;2;2;2;2;2;2;2;2
"353240 NAZARE PAULISTA";13;13;13;13;13;13;13;13;13;13;13;13
"353250 NEVES PAULISTA";2;2;2;2;2;2;2;2;2;2;2;2
"353260 NHANDEARA";3;3;3;3;3;3;3;3;3;3;3;3
"353280 NOVA ALIANCA";5;5;5;5;7;7;7;7;7;7;7;7
"353282 NOVA CAMPINA";9;9;9;9;9;9;9;9;9;9;9;9
"353284 NOVA CANAA PAULISTA";1;1;4;4;4;4;4;4;4;4;4;4
"353290 NOVA EUROPA";1;1;1;1;1;1;1;1;1;1;1;1
"353300 NOVA GRANADA";18;21;21;21;21;21;21;21;21;21;21;21
"353320 NOVA INDEPENDENCIA";1;1;1;1;1;1;1;2;2;2;2;2
"353325 NOVAIS";2;2;2;2;2;2;2;2;2;2;2;2
"353340 NOVA ODESSA";24;24;24;24;24;26;27;27;27;27;34;31
"353350 NOVO HORIZONTE";51;51;51;51;51;51;51;51;51;51;51;51
"353360 NUPORANGA";7;7;7;7;7;8;8;8;8;8;8;8
"353370 OCAUCU";2;2;2;2;2;2;2;2;2;2;2;2
"353390 OLIMPIA";82;84;85;85;85;85;86;86;86;86;86;86
"353420 ORINDIUVA";1;1;1;1;1;1;1;1;1;1;1;1
"353430 ORLANDIA";48;48;48;48;48;48;48;48;48;47;48;48
"353440 OSASCO";860;867;855;835;826;821;821;818;819;816;814;818
"353460 OSVALDO CRUZ";34;34;34;35;35;40;40;40;40;41;41;41
"353470 OURINHOS";189;189;189;188;191;191;192;192;192;192;192;192
"353475 OUROESTE";15;15;15;15;15;15;15;15;15;15;15;15
"353480 OURO VERDE";1;1;1;1;1;1;1;1;1;1;1;1
"353490 PACAEMBU";3;3;3;3;3;3;3;3;3;3;3;3
"353500 PALESTINA";1;1;1;1;1;1;1;2;2;2;2;2
"353520 PALMEIRA D'OESTE";2;2;2;2;2;2;2;2;2;2;2;2
"353530 PALMITAL";14;14;14;14;14;14;14;14;14;14;14;14
"353550 PARAGUACU PAULISTA";26;26;26;26;26;26;26;26;26;26;26;26
"353560 PARAIBUNA";4;4;4;4;4;5;5;5;5;5;5;5
"353580 PARANAPANEMA";1;1;1;1;1;1;1;1;1;1;1;1
"353610 PARDINHO";2;2;2;2;2;2;2;2;2;2;2;2
"353620 PARIQUERA-ACU";46;46;46;46;46;46;46;46;46;46;46;46
"353630 PATROCINIO PAULISTA";4;4;4;4;4;4;4;4;4;4;4;4
"353650 PAULINIA";95;95;95;99;99;99;99;99;100;100;101;101
"353670 PEDERNEIRAS";18;18;18;18;18;18;18;18;18;18;18;18
"353710 PEDREIRA";19;19;20;20;20;20;20;20;20;20;20;20
"353730 PENAPOLIS";46;46;48;50;50;51;51;51;51;52;52;52
"353740 PEREIRA BARRETO";29;29;29;29;29;29;29;28;26;27;27;32
"353750 PEREIRAS";5;5;5;5;5;5;5;5;5;5;5;5
"353760 PERUIBE";39;39;39;39;39;39;39;43;43;43;43;43
"353770 PIACATU";3;3;3;4;4;4;6;6;6;6;6;6
"353780 PIEDADE";22;22;22;22;22;22;21;21;22;22;22;22
"353790 PILAR DO SUL";8;9;9;9;9;9;9;9;9;9;9;9
"353800 PINDAMONHANGABA";133;133;133;134;134;136;138;137;137;137;143;145
"353810 PINDORAMA";12;12;12;12;11;11;11;11;11;11;11;11
"353820 PINHALZINHO";2;2;2;2;2;2;2;2;2;2;2;2
"353850 PIQUETE";3;3;3;3;3;3;3;3;3;3;3;3
"353860 PIRACAIA";17;17;17;17;17;17;17;17;17;17;17;17
"353870 PIRACICABA";704;706;707;708;709;711;700;701;701;710;709;709
"353880 PIRAJU";16;16;16;16;16;16;16;16;16;16;16;16
"353890 PIRAJUI";20;20;20;23;23;23;22;22;22;22;22;22
"353900 PIRANGI";13;13;13;13;13;13;13;13;13;13;13;13
"353910 PIRAPORA DO BOM JESUS";2;2;2;2;2;2;2;2;2;2;2;2
"353920 PIRAPOZINHO";13;13;13;14;14;14;14;12;12;12;12;12
"353930 PIRASSUNUNGA";80;83;83;86;86;86;87;86;86;86;84;84
"353940 PIRATININGA";1;-;-;-;-;-;-;-;-;-;-;-
"353950 PITANGUEIRAS";15;15;15;15;15;15;15;15;15;15;15;15
"353980 POA";40;40;40;40;40;40;40;40;40;40;40;40
"353990 POLONI";4;4;4;3;3;3;3;3;3;3;3;3
"354000 POMPEIA";37;37;37;37;37;40;40;41;41;42;42;42
"354020 PONTAL";17;17;17;17;17;17;17;17;17;17;17;17
"354050 PORANGABA";9;9;9;9;9;9;9;9;9;9;9;9
"354060 PORTO FELIZ";35;35;35;35;35;35;35;35;35;35;35;35
"354070 PORTO FERREIRA";60;61;63;63;63;64;64;63;64;64;64;65
"354075 POTIM";1;1;1;1;1;1;1;1;1;1;1;1
"354080 POTIRENDABA";3;3;3;3;3;3;3;3;3;3;3;3
"354090 PRADOPOLIS";20;20;20;20;20;20;19;19;19;19;19;19
"354100 PRAIA GRANDE";188;185;187;189;197;197;198;199;215;215;214;212
"354105 PRATANIA";4;4;4;4;4;4;4;4;4;4;4;4
"354120 PRESIDENTE BERNARDES";6;6;6;6;6;6;7;7;7;7;7;7
