CNES - Recursos Físicos - Ambulatório - Leitos de Repouso e Observação - Brasil
Leitos Repouso/Observação Indif por Município e Ano/mês compet.
Período:2024
"Município";"2024/Jan";"2024/Fev";"2024/Mar";"2024/Abr";"2024/Mai";"2024/Jun";"2024/Jul";"2024/Ago";"2024/Set";"2024/Out";"2024/Nov";"2024/Dez"
"350730 BORACEIA";3;3;3;3;3;3;3;3;3;3;3;3
"350750 BOTUCATU";49;49;49;49;49;49;49;49;49;49;49;49
"350760 BRAGANCA PAULISTA";14;14;14;14;14;14;14;14;14;14;14;14
"350775 BREJO ALEGRE";4;4;4;4;4;4;4;4;4;4;4;4
"350780 BRODOWSKI";4;4;4;4;4;4;4;4;4;4;4;4
"350810 BURITAMA";2;2;2;2;2;2;2;2;2;2;2;2
"350820 BURITIZAL";2;2;2;2;2;2;2;2;2;2;2;2
"350840 CABREUVA";13;13;13;13;13;13;13;13;13;13;13;13
"350850 CACAPAVA";3;3;3;3;33;33;33;33;33;33;33;33
"350890 CAIABU";3;3;3;3;3;3;3;3;3;3;3;3
"350900 CAIEIRAS";4;4;4;4;4;4;4;4;4;4;4;4
"350920 CAJAMAR";13;5;5;5;5;5;5;5;5;5;5;5
"350940 CAJURU";10;10;10;10;10;10;10;10;10;10;10;10
"350950 CAMPINAS";359;381;401;404;406;406;418;413;413;413;414;415
"350960 CAMPO LIMPO PAULISTA";3;3;3;3;3;3;3;3;3;3;3;3
"350970 CAMPOS DO JORDAO";3;3;3;3;3;3;3;5;5;5;5;5
"350980 CAMPOS NOVOS PAULISTA";11;11;11;11;11;11;11;11;11;11;11;11
"351015 CANITAR";3;3;3;3;3;3;3;3;3;3;3;3
"351020 CAPAO BONITO";2;2;2;2;2;2;2;2;2;2;2;2
"351030 CAPELA DO ALTO";2;2;2;2;2;2;-;-;-;-;-;-
"351040 CAPIVARI";8;8;8;8;8;8;8;8;8;8;8;8
"351050 CARAGUATATUBA";15;15;15;15;13;13;13;13;13;13;13;13
"351060 CARAPICUIBA";10;10;10;10;10;10;10;10;10;10;10;10
"351070 CARDOSO";2;2;2;2;2;2;2;2;2;2;2;2
"351080 CASA BRANCA";11;11;11;11;11;11;11;11;11;11;11;11
"351100 CASTILHO";1;1;1;1;1;1;1;1;1;1;1;1
"351110 CATANDUVA";56;56;59;59;59;59;56;56;57;57;57;57
"351120 CATIGUA";3;3;3;3;3;3;3;3;3;3;3;3
"351130 CEDRAL";12;12;12;12;12;12;12;12;12;12;12;12
"351140 CERQUEIRA CESAR";5;5;5;5;5;5;5;5;5;5;5;5
"351150 CERQUILHO";19;19;19;19;19;19;19;19;19;19;19;19
"351160 CESARIO LANGE";4;4;4;4;4;4;4;4;4;4;4;4
"351190 CLEMENTINA";6;6;6;6;6;6;6;6;6;6;6;6
"351220 CONCHAL";6;6;6;6;6;2;2;2;2;2;2;2
"351240 CORDEIROPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"351250 COROADOS";5;5;5;5;5;5;5;5;5;5;5;5
"351270 CORUMBATAI";6;6;6;6;6;6;6;6;6;6;6;6
"351280 COSMOPOLIS";9;9;9;12;12;12;12;12;12;12;12;12
"351290 COSMORAMA";6;6;6;6;9;9;9;9;9;9;13;13
"351300 COTIA";63;63;70;70;70;70;70;70;70;70;70;70
"351320 CRISTAIS PAULISTA";2;2;2;2;2;2;2;2;2;2;2;2
"351340 CRUZEIRO";20;20;20;20;20;20;20;20;22;22;22;22
"351350 CUBATAO";14;14;14;14;14;14;14;14;14;14;16;16
"351360 CUNHA";1;1;1;1;1;1;1;1;1;1;1;1
"351370 DESCALVADO";8;8;8;8;8;8;8;8;8;8;8;8
"351380 DIADEMA";64;64;64;64;64;64;64;64;64;64;64;64
"351385 DIRCE REIS";1;1;1;1;1;1;1;1;1;1;1;1
"351420 DOLCINOPOLIS";6;6;6;6;6;6;6;6;6;6;6;6
"351440 DRACENA";27;27;27;27;27;27;27;27;27;27;27;27
"351490 ELIAS FAUSTO";8;8;8;8;8;8;8;8;8;8;8;8
"351492 ELISIARIO";2;2;2;2;2;2;2;2;2;2;2;2
"351500 EMBU DAS ARTES";14;14;14;14;14;14;14;14;14;14;14;14
"351518 ESPIRITO SANTO DO PINHAL";5;5;5;5;5;5;5;5;5;5;5;5
"351520 ESTRELA D'OESTE";2;2;2;2;2;2;2;2;2;2;2;2
"351530 ESTRELA DO NORTE";6;6;6;6;6;6;6;6;6;6;6;6
"351535 EUCLIDES DA CUNHA PAULISTA";4;4;4;4;4;4;4;4;4;4;4;4
"351550 FERNANDOPOLIS";22;22;22;22;22;22;22;22;22;30;30;30
"351560 FERNANDO PRESTES";3;3;3;3;3;3;3;3;3;3;3;3
"351570 FERRAZ DE VASCONCELOS";7;7;7;7;7;7;7;7;7;7;7;7
"351580 FLORA RICA";3;3;3;3;3;3;3;3;3;3;3;3
"351590 FLOREAL";4;4;4;4;4;4;4;4;4;4;4;4
"351610 FLORINIA";3;3;3;3;3;3;3;3;3;3;3;3
"351620 FRANCA";24;24;25;25;25;25;25;25;25;25;25;25
"351630 FRANCISCO MORATO";8;8;8;8;8;8;8;8;8;8;8;8
"351640 FRANCO DA ROCHA";10;10;10;10;10;10;10;10;10;10;10;10
"351660 GALIA";4;4;4;4;4;4;4;4;4;4;4;4
"351670 GARCA";7;7;7;7;7;7;7;7;7;7;7;7
"351685 GAVIAO PEIXOTO";3;3;3;3;3;3;3;3;3;3;3;3
"351700 GETULINA";2;2;2;2;2;2;2;2;2;2;2;2
"351710 GLICERIO";4;4;4;4;4;4;4;4;4;4;4;4
"351720 GUAICARA";2;2;2;2;2;2;2;2;2;2;2;2
"351730 GUAIMBE";1;1;1;1;1;1;1;1;1;1;1;1
"351750 GUAPIACU";6;6;6;6;6;6;6;6;6;6;6;6
"351770 GUARA";3;3;3;3;3;3;3;3;3;3;3;3
"351780 GUARACAI";2;2;2;2;2;2;2;2;2;2;2;2
"351790 GUARACI";1;1;1;1;1;1;1;1;1;1;1;1
"351800 GUARANI D'OESTE";5;5;5;5;5;5;5;5;5;5;5;5
"351810 GUARANTA";1;1;1;1;1;1;1;1;1;1;1;1
"351820 GUARARAPES";5;5;5;5;5;5;5;5;5;5;5;5
"351830 GUARAREMA";1;1;1;1;1;1;1;1;1;1;1;1
"351840 GUARATINGUETA";13;13;13;13;13;13;13;13;13;13;13;14
"351860 GUARIBA";1;1;1;1;1;1;1;1;1;1;1;1
"351870 GUARUJA";47;47;47;47;47;47;47;47;47;47;47;47
"351880 GUARULHOS";76;76;76;70;122;125;125;73;73;73;73;69
"351905 HOLAMBRA";6;6;6;6;6;6;6;6;6;-;6;6
"351907 HORTOLANDIA";31;31;31;35;35;35;35;40;40;40;40;40
"351920 IACRI";5;5;5;5;5;5;5;5;5;5;5;5
"351930 IBATE";6;6;6;6;6;6;6;6;6;6;6;6
"351940 IBIRA";7;7;7;7;7;7;7;7;7;7;7;7
"351950 IBIRAREMA";2;2;2;2;2;2;2;2;2;2;2;2
"351960 IBITINGA";7;7;7;7;7;7;7;7;7;7;7;7
"351970 IBIUNA";113;113;113;113;113;113;113;113;113;113;113;113
"351980 ICEM";3;3;3;3;3;3;3;3;3;3;3;3
"351990 IEPE";8;8;8;8;8;8;8;8;8;8;8;8
"352000 IGARACU DO TIETE";2;2;2;2;2;2;2;2;2;2;2;2
"352020 IGARATA";1;1;1;1;1;1;1;1;1;1;1;1
"352040 ILHABELA";6;6;6;6;6;6;6;6;6;6;6;6
"352044 ILHA SOLTEIRA";2;2;2;2;2;2;2;2;2;2;2;2
"352050 INDAIATUBA";77;77;77;77;77;77;78;78;92;97;97;97
"352060 INDIANA";6;6;6;6;6;6;6;6;6;6;6;6
"352070 INDIAPORA";4;4;4;4;4;4;4;4;4;4;4;4
"352080 INUBIA PAULISTA";5;5;5;5;5;5;5;5;5;5;5;5
"352115 IPIGUA";8;8;8;8;8;8;8;8;8;8;8;8
"352120 IPORANGA";1;1;1;1;1;1;1;1;1;1;1;1
"352150 IRAPUA";6;6;6;6;6;6;6;6;6;6;6;6
"352160 IRAPURU";10;10;10;10;10;10;10;10;10;10;10;10
"352170 ITABERA";-;2;2;2;2;2;2;2;2;2;2;2
"352180 ITAI";1;1;1;1;1;1;1;1;1;1;1;1
"352190 ITAJOBI";10;10;10;10;10;12;12;12;12;12;12;12
"352210 ITANHAEM";10;10;10;10;10;10;10;10;10;10;10;10
"352215 ITAOCA";3;3;3;3;3;3;3;3;3;3;3;3
"352220 ITAPECERICA DA SERRA";6;6;6;6;6;6;6;6;6;6;6;6
"352230 ITAPETININGA";29;29;29;29;29;29;29;29;29;29;29;29
"352240 ITAPEVA";4;4;4;4;4;4;4;4;4;4;4;4
"352250 ITAPEVI";14;14;14;14;14;14;14;14;14;14;14;14
"352260 ITAPIRA";6;6;6;6;6;6;6;6;6;6;6;6
"352265 ITAPIRAPUA PAULISTA";3;3;3;3;3;3;3;3;3;3;3;3
"352270 ITAPOLIS";3;3;3;3;3;3;3;3;3;3;3;3
"352290 ITAPUI";2;2;2;2;2;2;2;2;2;2;2;2
"352310 ITAQUAQUECETUBA";8;8;8;8;8;8;8;8;8;8;8;8
"352320 ITARARE";1;1;1;1;1;1;1;1;1;1;1;-
"352340 ITATIBA";34;34;34;34;34;34;34;34;38;38;38;38
"352350 ITATINGA";1;1;1;1;1;1;1;1;1;1;1;1
"352360 ITIRAPINA";1;1;1;1;1;1;1;1;1;1;1;1
"352370 ITIRAPUA";3;3;3;3;3;3;3;3;3;3;3;3
"352380 ITOBI";3;3;3;3;3;3;3;3;3;3;3;3
"352390 ITU";61;61;61;61;61;61;61;62;62;62;62;62
"352400 ITUPEVA";12;12;12;12;12;12;12;12;12;12;12;12
"352410 ITUVERAVA";7;7;7;7;7;7;7;7;7;7;7;7
"352420 JABORANDI";1;1;1;1;1;1;1;1;1;1;1;1
"352430 JABOTICABAL";12;12;12;12;12;12;12;12;12;12;12;12
"352440 JACAREI";27;27;28;28;28;27;27;27;27;27;27;27
"352480 JALES";20;20;20;20;20;20;20;20;20;20;20;20
"352490 JAMBEIRO";1;1;1;1;1;1;1;1;1;1;1;1
"352500 JANDIRA";6;6;6;6;6;6;6;6;6;6;6;6
"352530 JAU";38;38;38;38;38;40;40;40;40;40;40;40
"352540 JERIQUARA";6;6;6;6;6;6;6;6;6;6;6;6
"352560 JOAO RAMALHO";4;4;4;4;4;4;4;4;4;4;4;4
"352570 JOSE BONIFACIO";3;23;23;23;23;23;23;23;23;3;3;3
"352580 JULIO MESQUITA";3;3;3;3;3;3;3;3;3;3;3;3
"352585 JUMIRIM";2;2;2;2;2;2;2;2;2;2;2;2
"352590 JUNDIAI";61;61;62;62;62;62;62;62;61;63;63;63
"352600 JUNQUEIROPOLIS";10;10;10;10;10;10;10;10;10;10;10;10
"352640 LARANJAL PAULISTA";2;2;2;2;2;2;2;2;2;2;2;2
"352650 LAVINIA";1;1;1;1;1;1;1;1;1;1;1;1
"352660 LAVRINHAS";2;2;2;2;2;2;2;2;2;2;2;2
"352670 LEME";11;11;11;11;11;11;11;11;11;11;11;11
"352680 LENCOIS PAULISTA";15;15;15;15;15;15;15;15;15;15;15;15
"352690 LIMEIRA";63;63;57;57;57;57;57;57;57;57;56;63
"352710 LINS";12;12;12;12;12;12;12;12;12;12;12;12
"352720 LORENA";22;22;22;22;22;22;22;22;22;22;22;22
"352740 LUCELIA";7;7;7;7;7;7;7;7;7;7;7;7
"352750 LUCIANOPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"352760 LUIS ANTONIO";5;5;5;5;5;5;5;5;5;5;5;5
"352780 LUPERCIO";2;2;2;2;2;2;2;2;2;2;2;2
"352790 LUTECIA";4;4;4;4;4;4;4;4;4;-;4;4
"352800 MACATUBA";2;2;2;2;2;2;2;2;2;2;2;2
"352810 MACAUBAL";2;2;2;2;2;2;2;2;2;2;2;2
"352830 MAGDA";3;3;3;3;3;3;3;3;3;3;3;3
"352850 MAIRIPORA";1;1;1;1;1;1;1;1;1;1;1;1
"352860 MANDURI";29;29;29;29;29;29;29;29;29;29;29;29
"352885 MARAPOAMA";4;4;4;4;4;4;4;4;4;4;4;4
"352890 MARIAPOLIS";1;1;1;1;1;1;1;1;1;1;1;1
"352900 MARILIA";36;36;36;36;36;36;36;36;36;35;35;35
"352910 MARINOPOLIS";-;-;-;-;-;-;5;5;5;5;5;5
"352930 MATAO";11;11;11;11;11;11;11;11;11;11;11;11
"352940 MAUA";53;53;53;52;54;54;54;54;54;54;54;54
"352950 MENDONCA";2;2;2;2;2;2;2;2;2;2;2;2
"352960 MERIDIANO";4;4;4;4;4;4;4;4;4;4;4;4
"352970 MIGUELOPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"353000 MIRA ESTRELA";13;13;13;13;13;13;13;13;13;13;13;13
"353020 MIRANTE DO PARANAPANEMA";5;5;5;5;5;5;5;5;5;5;5;5
"353030 MIRASSOL";2;2;2;2;2;2;2;2;2;2;2;2
"353050 MOCOCA";8;8;8;8;8;8;8;8;8;8;8;8
"353060 MOGI DAS CRUZES";73;73;73;68;68;69;69;68;73;77;77;77
"353070 MOGI GUACU";35;36;38;38;38;38;38;38;38;38;38;38
"353080 MOGI MIRIM";10;10;10;10;10;10;10;10;10;10;10;10
"353090 MOMBUCA";3;3;3;3;3;3;3;3;3;3;3;3
"353100 MONCOES";1;1;1;1;1;1;1;1;1;1;1;1
"353110 MONGAGUA";3;3;3;3;3;3;3;3;3;3;3;3
"353130 MONTE ALTO";3;3;3;3;3;3;3;3;3;3;3;3
"353140 MONTE APRAZIVEL";3;3;3;3;3;3;3;3;3;3;3;3
"353150 MONTE AZUL PAULISTA";1;1;1;1;1;1;1;1;1;1;1;1
"353160 MONTE CASTELO";6;6;6;6;6;6;6;6;6;6;6;6
"353190 MORRO AGUDO";9;9;9;9;9;9;9;9;9;9;9;9
"353200 MORUNGABA";3;3;3;3;3;3;3;3;3;3;3;3
"353215 NANTES";2;2;2;2;2;2;2;2;2;2;2;2
"353240 NAZARE PAULISTA";5;5;5;5;5;5;5;5;5;5;5;5
"353260 NHANDEARA";1;1;1;1;1;1;1;1;1;1;1;1
"353270 NIPOA";3;3;3;3;3;3;3;3;3;3;3;3
"353284 NOVA CANAA PAULISTA";1;1;5;5;5;5;5;5;5;5;5;5
"353286 NOVA CASTILHO";1;1;1;1;1;1;1;1;1;1;1;1
"353290 NOVA EUROPA";5;5;5;5;5;5;5;5;5;5;5;5
"353320 NOVA INDEPENDENCIA";2;2;2;2;2;2;2;2;2;2;2;2
"353325 NOVAIS";6;6;6;6;6;6;6;6;6;6;6;6
"353330 NOVA LUZITANIA";6;6;6;6;6;6;6;6;6;6;6;6
"353350 NOVO HORIZONTE";2;2;2;2;2;2;2;2;2;2;2;2
"353360 NUPORANGA";4;4;4;4;4;4;4;4;4;4;4;4
"353370 OCAUCU";7;7;7;7;7;7;7;7;7;7;7;7
"353390 OLIMPIA";21;21;21;21;21;21;21;21;21;21;21;21
"353400 ONDA VERDE";10;10;10;10;10;10;10;10;10;10;10;10
"353410 ORIENTE";4;4;4;4;4;4;4;4;4;4;4;4
"353430 ORLANDIA";10;10;10;10;10;10;10;10;10;5;10;10
"353440 OSASCO";177;177;177;172;172;172;172;172;172;172;172;173
"353450 OSCAR BRESSANE";5;5;5;5;5;5;5;5;5;5;5;5
"353460 OSVALDO CRUZ";5;5;5;5;5;5;5;5;5;5;5;5
"353470 OURINHOS";19;19;19;19;19;19;19;19;19;19;19;19
"353475 OUROESTE";5;5;5;5;5;5;5;5;5;5;5;5
"353490 PACAEMBU";2;2;2;2;2;2;2;2;2;2;2;2
"353500 PALESTINA";1;1;1;1;1;1;1;1;1;1;1;1
"353510 PALMARES PAULISTA";1;1;1;1;1;1;1;1;1;1;1;1
"353530 PALMITAL";2;2;2;2;2;2;2;2;2;2;2;2
"353540 PANORAMA";8;8;8;8;8;8;8;9;9;9;9;9
"353550 PARAGUACU PAULISTA";6;6;6;6;6;6;6;6;6;6;6;6
"353590 PARANAPUA";4;4;4;4;4;4;4;4;4;4;4;4
"353600 PARAPUA";1;1;1;1;1;1;1;1;1;1;1;1
"353625 PARISI";3;3;3;3;3;3;3;3;3;3;3;3
"353630 PATROCINIO PAULISTA";2;2;2;2;2;2;2;2;2;2;2;2
"353640 PAULICEIA";6;6;6;6;6;6;6;6;6;6;6;6
"353650 PAULINIA";21;21;21;21;21;21;21;21;21;21;21;21
"353657 PAULISTANIA";5;5;5;5;5;5;5;5;5;5;5;5
"353660 PAULO DE FARIA";6;6;6;6;6;6;6;6;6;6;6;6
"353670 PEDERNEIRAS";3;3;3;3;3;3;3;3;3;3;3;3
"353680 PEDRA BELA";2;2;2;2;2;2;2;2;2;2;2;2
"353690 PEDRANOPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"353700 PEDREGULHO";4;4;4;4;4;4;4;4;4;4;4;4
"353710 PEDREIRA";2;2;2;2;2;2;2;2;2;2;2;2
"353720 PEDRO DE TOLEDO";4;4;4;4;4;4;4;4;4;4;4;4
"353740 PEREIRA BARRETO";4;4;4;4;4;4;4;4;4;4;4;4
"353750 PEREIRAS";8;8;8;8;8;8;8;8;8;8;8;8
"353760 PERUIBE";4;4;4;4;4;4;4;4;4;4;4;4
"353770 PIACATU";5;5;5;5;5;5;5;5;5;5;5;5
"353780 PIEDADE";6;6;6;6;6;6;6;6;6;6;6;6
"353800 PINDAMONHANGABA";8;8;8;8;8;8;8;6;6;6;6;6
"353810 PINDORAMA";4;4;4;4;4;4;4;4;4;4;4;4
"353830 PIQUEROBI";6;6;6;6;6;6;6;6;6;6;6;6
"353860 PIRACAIA";5;5;5;7;7;7;7;7;7;7;7;7
"353870 PIRACICABA";60;60;60;60;61;68;64;64;64;64;69;69
"353880 PIRAJU";3;3;3;3;3;3;3;3;3;3;3;3
"353900 PIRANGI";3;3;3;3;3;3;3;3;3;3;3;3
"353910 PIRAPORA DO BOM JESUS";3;3;3;3;3;3;3;3;3;3;3;3
"353920 PIRAPOZINHO";1;1;1;1;1;1;1;1;1;1;1;1
"353930 PIRASSUNUNGA";92;85;85;85;85;85;85;85;85;85;78;78
"353940 PIRATININGA";1;1;1;1;1;25;25;25;25;25;25;25
"353950 PITANGUEIRAS";8;8;8;8;8;8;8;8;8;8;8;8
"353960 PLANALTO";3;3;3;3;3;3;3;3;3;3;3;3
"353970 PLATINA";2;2;2;2;2;2;2;2;2;2;2;2
"353990 POLONI";1;1;1;1;1;1;1;1;1;1;1;1
"354000 POMPEIA";4;5;5;5;5;5;5;5;5;5;5;5
"354010 PONGAI";2;2;2;2;2;2;2;2;2;2;2;2
"354020 PONTAL";14;14;14;14;14;14;14;14;14;14;14;14
"354025 PONTALINDA";6;6;6;6;6;6;6;6;6;6;6;6
"354050 PORANGABA";3;3;3;3;3;3;3;3;3;3;3;3
"354060 PORTO FELIZ";7;7;7;7;7;7;7;7;7;7;7;7
"354075 POTIM";1;1;1;1;1;1;1;1;1;1;1;1
"354080 POTIRENDABA";10;10;10;10;10;10;10;10;10;10;10;10
"354085 PRACINHA";1;1;1;1;1;1;1;1;1;1;1;1
"354090 PRADOPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"354100 PRAIA GRANDE";31;31;31;31;31;31;32;34;34;34;34;34
"354105 PRATANIA";4;4;4;4;4;4;4;4;4;4;4;4
"354120 PRESIDENTE BERNARDES";6;6;6;6;6;6;6;6;6;6;6;6
"354130 PRESIDENTE EPITACIO";3;3;3;3;3;3;3;3;3;3;3;3
"354140 PRESIDENTE PRUDENTE";53;53;53;53;53;53;53;53;53;53;53;53
"354150 PRESIDENTE VENCESLAU";6;6;6;6;6;6;6;6;6;6;6;6
"354160 PROMISSAO";2;2;2;2;2;2;2;2;2;2;2;2
"354200 QUINTANA";11;11;11;11;11;11;11;11;11;11;11;11
"354230 REDENCAO DA SERRA";1;1;1;1;1;1;1;1;1;1;1;1
"354240 REGENTE FEIJO";3;3;3;3;3;3;3;3;3;3;3;3
"354250 REGINOPOLIS";6;6;6;6;6;6;6;6;6;6;6;6
"354260 REGISTRO";10;10;10;10;10;10;10;10;10;10;10;10
"354270 RESTINGA";5;5;5;5;5;5;5;5;5;5;5;5
"354290 RIBEIRAO BONITO";1;1;1;1;1;1;1;1;1;1;1;1
"354310 RIBEIRAO CORRENTE";5;5;5;5;5;5;5;5;5;5;5;5
"354323 RIBEIRAO DOS INDIOS";4;4;4;4;4;4;4;4;4;4;4;4
"354325 RIBEIRAO GRANDE";5;5;5;5;5;5;5;5;5;5;5;5
"354330 RIBEIRAO PIRES";17;17;17;17;17;17;15;15;15;15;15;15
"354340 RIBEIRAO PRETO";203;202;204;204;204;204;205;207;206;206;206;206
"354360 RIFAINA";2;2;2;2;2;2;2;2;2;2;2;2
"354370 RINCAO";1;1;1;1;1;1;1;1;1;1;1;1
"354380 RINOPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"354390 RIO CLARO";35;35;45;45;45;45;45;45;45;45;45;45
"354420 RIOLANDIA";5;5;6;6;6;6;6;6;6;6;6;6
"354425 ROSANA";6;6;6;10;10;10;10;10;10;10;10;10
"354430 ROSEIRA";2;2;2;2;2;2;2;2;2;2;2;2
"354440 RUBIACEA";4;4;4;4;4;4;4;4;4;4;4;4
"354450 RUBINEIA";1;1;1;1;1;1;1;1;1;1;1;1
"354470 SAGRES";2;2;2;2;2;2;2;2;2;2;2;2
"354480 SALES";-;-;-;-;-;5;5;5;5;5;5;5
"354490 SALES OLIVEIRA";7;7;7;7;7;7;2;7;7;7;7;7
"354510 SALMOURAO";4;4;4;4;4;4;4;4;4;4;4;4
"354515 SALTINHO";5;5;5;5;5;5;5;5;5;5;5;5
"354520 SALTO";38;38;38;38;38;37;37;37;37;37;37;37
"354570 SANTA ALBERTINA";6;6;6;6;6;6;6;6;6;6;6;6
"354580 SANTA BARBARA D'OESTE";29;29;29;29;29;29;31;31;31;32;32;32
"354610 SANTA CLARA D'OESTE";3;3;3;3;3;3;3;3;3;3;3;3
"354620 SANTA CRUZ DA CONCEICAO";6;6;6;6;6;6;6;6;6;6;6;6
"354625 SANTA CRUZ DA ESPERANCA";2;2;2;2;2;2;2;2;2;2;2;2
"354640 SANTA CRUZ DO RIO PARDO";4;4;4;4;4;4;4;4;4;4;4;4
"354650 SANTA ERNESTINA";4;4;4;4;4;4;4;4;4;4;4;4
"354660 SANTA FE DO SUL";3;3;3;3;3;3;3;3;3;3;3;3
"354680 SANTA ISABEL";1;1;1;1;1;1;1;1;1;1;1;1
"354700 SANTA MARIA DA SERRA";3;3;3;3;3;3;3;3;3;3;3;3
"354710 SANTA MERCEDES";3;3;3;3;3;3;3;3;3;3;3;3
"354730 SANTANA DE PARNAIBA";8;8;8;8;8;8;8;8;8;8;8;8
"354740 SANTA RITA D'OESTE";4;4;4;4;4;4;4;4;4;4;4;4
"354760 SANTA ROSA DE VITERBO";3;3;3;3;3;3;3;3;3;3;3;3
"354765 SANTA SALETE";2;2;2;2;2;2;2;2;2;2;2;2
"354770 SANTO ANASTACIO";4;4;4;4;4;4;4;4;4;4;4;4
"354780 SANTO ANDRE";128;128;129;129;129;129;128;125;125;125;125;125
"354790 SANTO ANTONIO DA ALEGRIA";6;6;6;6;6;6;6;6;6;6;6;6
"354805 SANTO ANTONIO DO ARACANGUA";1;1;1;1;1;1;1;1;1;1;1;1
"354820 SANTO ANTONIO DO PINHAL";1;1;1;1;1;1;1;1;1;1;1;1
"354830 SANTO EXPEDITO";5;5;5;5;5;5;3;3;3;3;3;3
"354850 SANTOS";109;109;109;121;122;121;120;120;121;121;121;121
"354860 SAO BENTO DO SAPUCAI";5;5;5;5;5;5;5;5;5;5;5;5
"354870 SAO BERNARDO DO CAMPO";79;79;79;79;79;93;94;94;94;94;94;94
"354880 SAO CAETANO DO SUL";30;30;30;28;28;28;28;28;26;26;26;26
"354890 SAO CARLOS";51;51;51;51;51;51;51;51;51;51;51;51
"354900 SAO FRANCISCO";4;4;4;4;4;4;4;4;4;4;4;4
"354910 SAO JOAO DA BOA VISTA";39;39;39;39;39;39;39;39;39;39;39;39
"354920 SAO JOAO DAS DUAS PONTES";2;2;2;2;2;2;2;2;2;2;2;2
"354925 SAO JOAO DE IRACEMA";6;6;6;6;6;6;6;6;6;6;6;6
"354940 SAO JOAQUIM DA BARRA";10;10;10;10;10;10;10;10;10;10;10;10
"354970 SAO JOSE DO RIO PARDO";19;19;19;19;19;19;19;19;19;19;13;13
"354980 SAO JOSE DO RIO PRETO";78;78;78;78;78;78;80;124;124;124;124;124
"354990 SAO JOSE DOS CAMPOS";108;108;108;108;108;108;108;108;108;108;108;108
"355030 SAO PAULO";1744;1740;1779;1788;1728;1738;1739;1736;1765;1759;1758;1754
"355040 SAO PEDRO";11;11;11;11;11;11;11;11;11;11;11;11
"355050 SAO PEDRO DO TURVO";4;4;4;4;4;4;4;4;4;4;4;4
"355060 SAO ROQUE";111;111;111;111;111;111;111;111;111;111;111;111
"355070 SAO SEBASTIAO";8;8;8;8;8;8;8;8;8;8;8;8
"355090 SAO SIMAO";2;2;2;2;2;2;2;2;2;2;2;2
"355100 SAO VICENTE";57;57;57;57;57;57;57;59;59;59;59;59
"355110 SARAPUI";2;2;2;2;2;2;2;2;2;2;2;2
"355120 SARUTAIA";2;2;2;2;2;2;2;2;2;2;2;2
"355130 SEBASTIANOPOLIS DO SUL";4;4;4;4;4;4;4;4;4;4;4;4
"355150 SERRANA";2;2;2;2;2;2;2;2;2;2;2;2
"355160 SERRA NEGRA";2;2;2;2;2;2;2;2;2;2;2;-
"355170 SERTAOZINHO";44;44;44;44;44;44;44;44;44;44;44;44
"355200 SILVEIRAS";5;5;5;5;5;5;5;5;5;5;5;5
"355220 SOROCABA";78;78;78;78;78;78;79;79;79;80;80;80
"355240 SUMARE";26;26;26;26;26;26;26;26;26;26;26;26
"355250 SUZANO";20;20;20;20;20;20;20;20;20;20;20;20
"355255 SUZANAPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"355270 TABATINGA";1;1;1;1;1;1;1;1;1;1;1;1
"355280 TABOAO DA SERRA";27;27;27;27;27;27;27;29;29;29;29;29
"355290 TACIBA";8;8;8;8;8;8;8;8;8;8;8;8
"355300 TAGUAI";6;6;6;6;6;6;6;6;6;6;6;6
"355320 TAIUVA";2;2;2;2;2;2;2;2;2;2;2;2
"355330 TAMBAU";2;2;2;2;2;2;2;2;2;2;2;2
"355360 TAPIRATIBA";2;2;2;2;2;2;2;2;2;2;2;2
"355385 TAQUARIVAI";4;4;4;4;4;4;4;4;4;4;4;4
"355390 TARABAI";9;9;9;9;9;9;9;9;9;9;9;9
"355395 TARUMA";6;6;6;6;6;6;6;6;6;6;6;6
"355400 TATUI";2;2;2;2;4;4;4;4;4;4;4;4
"355410 TAUBATE";57;57;57;57;57;57;57;64;64;64;64;62
"355420 TEJUPA";4;4;4;4;4;4;4;4;4;4;4;4
"355430 TEODORO SAMPAIO";8;8;8;8;8;8;8;3;3;3;3;3
"355450 TIETE";2;2;2;2;2;2;2;2;2;2;2;2
"355470 TORRINHA";4;4;4;4;4;4;4;4;4;4;4;4
"355475 TRABIJU";2;2;2;2;2;2;2;2;2;2;2;2
"355480 TREMEMBE";6;6;6;6;6;6;6;6;6;6;6;6
"355490 TRES FRONTEIRAS";5;5;5;5;5;5;5;5;5;5;5;5
"355500 TUPA";18;18;18;18;18;18;18;18;18;18;20;20
"355510 TUPI PAULISTA";7;7;7;7;7;7;7;7;7;7;7;7
"355520 TURIUBA";4;4;4;4;4;4;4;4;4;4;4;4
"355540 UBATUBA";4;4;4;4;4;4;4;4;4;4;4;4
"355550 UBIRAJARA";4;4;4;4;4;4;4;4;4;4;4;4
